Bath and North East Somerset,Bedford,Blackburn with Darwen,Blackpool,Brighton and Hove,"Bristol, City of",Buckinghamshire,Cambridgeshire,Central Bedfordshire,Cheshire East,Cheshire West and Chester,Cornwall and Isles of Scilly,County Durham,Cumbria,Darlington,Derby,Derbyshire,Devon,Dorset,East Riding of Yorkshire,East Sussex,Essex,Gloucestershire,Halton,Hampshire,Hartlepool,"Herefordshire, County of",Hertfordshire,Isle of Wight,Kent,"Kingston upon Hull, City of",Lancashire,Leicester,Leicestershire,Lincolnshire,Luton,Medway,Middlesbrough,Milton Keynes,Norfolk,North East Lincolnshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Oxfordshire,Peterborough,Plymouth,Portsmouth,Redcar and Cleveland,Shropshire,Somerset,South Gloucestershire,Southampton,Southend-on-Sea,Staffordshire,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swindon,Thurrock,Warrington,Warwickshire,West Sussex,Wiltshire,Worcestershire,York,GREATER LONDON,GREATER manchester,South Yorkshire,West Midlands,Tyne and Wear,West Yorkshire,Merseyside
0,0,0,0,0,0,0,0,0.346442726,0,0.291484853,0,0,0,0,0,0,0,0,0,0,0.067150644,0,0,0,0,0,0,0,0.189686732,0,0.08198072,0.282307241,0,0.131367377,0,0.358994242,0,0,0,0,0.580410002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022316475,0.070529671,0.070971313,0.034146102,0.087606409,0,0
0,0,0,0,0,0,0.367665307,0,0,0,0,0,0,0,0,0,0,0.124630005,0,0,0,0.134301287,0,0,0,0,0,0,0,0.063228911,0,0.08198072,0,0,0,0,0,0,0,0,0,0,0,0,0.132753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035264835,0.141942627,0,0,0.085746049,0.069934471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388648359,0,0,0,0,0,0,0.156968622,0,0,0,0,0.084067594,0,0.252915643,0,0.08198072,0,0.141611969,0,0,0,0,0,0,0,0,0,0,0.132753114,0,0,0,0,0,0,0,0,0,0,0,0,0.546075085,0,0.506719095,0,0,0,0,0,0,0,0,0,0,0,0,0.035264835,0.070971313,0,0,0,0
0,0,0,0,0,0,0.183832653,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168135187,0,0.189686732,0,0,0.282307241,0.141611969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131345636,0,0,0,0,0,0,0,0,0,0,0,0,0.034146102,0,0,0.069934471
0,0,0.668020522,0.717123474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126457822,0.384944068,0.08198072,0.564614481,0.141611969,0,0,0.358994242,0,0,0,0,0,0,0,0.132753114,0,0.300390508,0,0,0,0,0,0,0,0,0.350762734,0,0,0.11369321,0,0,0,0.083595545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085746049,0
0,0.577060684,0,0,0,0,0,0,0,0.260313626,0,0,0,0.3999904,0,0,0,0,0,0,0.179459432,0.134301287,0,0,0,0,0,0,0,0.063228911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173030438,0,0,0,0,0,0.070529671,0.141942627,0.068292203,0,0.042873024,0
0,0,0,0.717123474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189686732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16179816,0.132753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390053632,0.131345636,0,0,0,0,0.173030438,0,0,0,0,0.022316475,0.035264835,0.070971313,0.034146102,0,0.042873024,0.069934471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179459432,0.067150644,0,0,0,0,0,0,0,0,0,0.08198072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141942627,0,0,0.042873024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067150644,0,0,0,0,0,0,0,0.063228911,0,0.08198072,0.564614481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396008237,0,0,0,0,0,0,0,0,0,0.173030438,0,0,0,0,0,0.070529671,0.070971313,0.068292203,0,0.042873024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084067594,0,0.189686732,0,0,0.282307241,0,0.131367377,0,0,0,0.371116727,0,0,0,0,0,0.265506227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070529671,0,0,0,0.085746049,0
0,0.577060684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179459432,0,0,0,0,0,0,0.084067594,0,0,0,0,0.282307241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11369321,0,0,0,0,0,0,0,0,0,0,0.167845502,0,0.011158237,0.035264835,0,0,0,0.042873024,0.069934471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067150644,0,0,0,0,0,0,0,0.189686732,0,0,0,0.141611969,0,0,0.358994242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105794506,0,0,0,0.085746049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189686732,0,0.08198072,0.282307241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070529671,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388648359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063228911,0,0,0,0,0,0.46936898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105794506,0,0,0,0,0.069934471
0,0.577060684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072330533,0,0,0,0,0.189686732,0,0,0,0,0,0,0,0,0.371116727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022316475,0.035264835,0,0.034146102,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084067594,0,0.063228911,0,0,0,0,0,0,0.358994242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022316475,0.035264835,0.070971313,0,0,0.085746049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0.179459432,0,0,0,0,0,0,0,0,0.063228911,0,0,0.282307241,0,0,0,0,0,0,0,0,0,0,0,0.132753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011158237,0,0,0,0,0.042873024,0.069934471
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0.77273781,0,0,0,0,0,0.063228911,0,0.16396144,0,0,0,0,0,0,0,0,0,0,0,0,0.132753114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476158732,0,0,0,0,0,0,0.246853848,0.070971313,0,0,0.042873024,0
0,0.577060684,0,0,0,0,0,0,0,0,0,0.175568579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300390508,0.120740283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105794506,0,0.068292203,0,0.085746049,0
0,0,0,0.717123474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358994242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.183832653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126457822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105794506,0,0,0,0.128619073,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494415576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105794506,0,0.102438305,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5999856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063228911,0,0.08198072,0.282307241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011158237,0.035264835,0.070971313,0.034146102,0,0,0.069934471
0,0,0,0.717123474,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084067594,0,0.126457822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070529671,0,0,0,0.042873024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189686732,0,0,0.282307241,0.141611969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083595545,0,0,0,0,0,0,0,0,0,0.035264835,0.070971313,0,0,0.042873024,0
0,0,0,0,0,0,0,0.153013525,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,1.067657453,0,0.084067594,0,0,0,0.08198072,0,0,0.262734754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11369321,0,0,0,0,0,0,0,0,0,0,0,0,0.011158237,0.035264835,0,0,0,0,0
0,0,0,0,0,0.215806999,0,0,0,0,0,0,0,0.1999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084067594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16179816,0,0,0,0.120740283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069934471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124580475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022316475,0.070529671,0,0,0,0.042873024,0
